Year,City,Sport,Athlete,Country,Gender,Event,Medal
2002,Salt Lake City,Skiing,"ESTIL, Frode",NOR,Men,10KM Pursuit,Gold
2002,Salt Lake City,Skiing,"ESTIL, Frode",NOR,Men,15KM,Silver
2002,Salt Lake City,Skiing,"SKARI, Bente",NOR,Women,30KM,Bronze
2002,Salt Lake City,Skiing,"SKJELDAL, Kristen",NOR,Men,30KM Mass Start,Bronze
2002,Salt Lake City,Skiing,"ALSGAARD, Thomas",NOR,Men,4X10KM Relay,Gold
2002,Salt Lake City,Skiing,"AUKLAND, Anders",NOR,Men,4X10KM Relay,Gold
2002,Salt Lake City,Skiing,"ESTIL, Frode",NOR,Men,4X10KM Relay,Gold
2002,Salt Lake City,Skiing,"SKJELDAL, Kristen",NOR,Men,4X10KM Relay,Gold
2002,Salt Lake City,Skiing,"BJOERGEN, Marit",NOR,Women,4X5KM Relay,Silver
2002,Salt Lake City,Skiing,"MOEN, Anita",NOR,Women,4X5KM Relay,Silver
2002,Salt Lake City,Skiing,"PEDERSEN, Hilde G",NOR,Women,4X5KM Relay,Silver
2002,Salt Lake City,Skiing,"SKARI, Bente",NOR,Women,4X5KM Relay,Silver
2002,Salt Lake City,Skiing,"HJELMESET, Odd-Bjoern",NOR,Men,50KM,Bronze
2002,Salt Lake City,Skiing,"HETLAND, Tor Arne",NOR,Men,Sprint 1.5KM,Gold
2002,Salt Lake City,Skiing,"MOEN, Anita",NOR,Women,Sprint 1.5KM,Bronze
2002,Salt Lake City,Skiing,"TRAA, Kari",NOR,Women,Moguls,Gold
2006,Turin,Biathlon,"ANDRESEN, Frode",NOR,Men,10KM,Bronze
2006,Turin,Biathlon,"HANEVOLD, Halvard",NOR,Men,10KM,Silver
2006,Turin,Biathlon,"BJOERNDALEN, Ole Einar",NOR,Men,12.5Km Pursuit,Silver
2006,Turin,Biathlon,"BJOERNDALEN, Ole Einar",NOR,Men,15KM Mass Start,Bronze
2006,Turin,Biathlon,"HANEVOLD, Halvard",NOR,Men,20KM,Bronze
2006,Turin,Biathlon,"BJOERNDALEN, Ole Einar",NOR,Men,20KM,Silver
2006,Turin,Skiing,"AAMODT, Kjetil Andre",NOR,Men,Super-G,Gold
2006,Turin,Skiing,"PEDERSEN, Hilde G",NOR,Women,10KM,Bronze
2006,Turin,Skiing,"BJORGEN, Marit",NOR,Women,10KM,Silver
2006,Turin,Skiing,"ESTIL, Frode",NOR,Men,Combined 15 + 15KM Mass Start,Silver
2006,Turin,Skiing,"HETLAND, Tor Arne",NOR,Men,Team Sprint,Silver
2006,Turin,Skiing,"SVARTEDAL, Jens Arne",NOR,Men,Team Sprint,Silver
2006,Turin,Skiing,"TRAA, Kari",NOR,Women,Moguls,Silver
2006,Turin,Skiing,"MOAN, Magnus H.",NOR,Men,Individual,Bronze
2006,Turin,Skiing,"MOAN, Magnus H.",NOR,Men,Individual Sprint,Silver
2006,Turin,Skiing,"BYSTOEL, Lars",NOR,Men,K120 Individual (90M),Bronze
2006,Turin,Skiing,"BYSTOEL, Lars",NOR,Men,K120 Team (90M),Bronze
2006,Turin,Skiing,"INGEBRIGTSEN, Tommy",NOR,Men,K120 Team (90M),Bronze
2006,Turin,Skiing,"LJOEKELSOEY, Roar",NOR,Men,K120 Team (90M),Bronze
2006,Turin,Skiing,"ROMOEREN, Bjoern Einar",NOR,Men,K120 Team (90M),Bronze
2006,Turin,Skiing,"LJOEKELSOEY, Roar",NOR,Men,K90 Individual (70M),Bronze
2006,Turin,Skiing,"BYSTOEL, Lars",NOR,Men,K90 Individual (70M),Gold
2006,Turin,Skiing,"BUAAS, Kjersti",NOR,Women,Half-Pipe,Bronze
2010,Vancouver,Biathlon,"SVENDSEN, Emil Hegle",NOR,Men,10KM,Silver
2010,Vancouver,Biathlon,"BERGER, Tora",NOR,Women,15KM,Gold
2010,Vancouver,Biathlon,"SVENDSEN, Emil Hegle",NOR,Men,20KM,Gold
2010,Vancouver,Biathlon,"BJOERNDALEN, Ole Einar",NOR,Men,20KM,Silver
2010,Vancouver,Biathlon,"BJOERNDALEN, Ole Einar",NOR,Men,4X7.5KM Relay,Gold
2010,Vancouver,Biathlon,"BOE, Tarjei",NOR,Men,4X7.5KM Relay,Gold
2010,Vancouver,Biathlon,"HANEVOLD, Halvard",NOR,Men,4X7.5KM Relay,Gold
2010,Vancouver,Biathlon,"SVENDSEN, Emil Hegle",NOR,Men,4X7.5KM Relay,Gold
2010,Vancouver,Curling,"LOEVOLD, Thomas",NOR,Men,Curling,Silver
2010,Vancouver,Curling,"NERGAARD, Torger",NOR,Men,Curling,Silver
2010,Vancouver,Curling,"PETERSSON, Haavard Vad",NOR,Men,Curling,Silver
2010,Vancouver,Curling,"SVAE, Christoffer",NOR,Men,Curling,Silver
2010,Vancouver,Curling,"ULSRUD, Thomas",NOR,Men,Curling,Silver
2010,Vancouver,Skating,"BOKKO, Havard",NOR,Men,1500M,Bronze
2010,Vancouver,Skiing,"SVINDAL, Aksel Lund",NOR,Men,Downhill,Silver
2010,Vancouver,Skiing,"SVINDAL, Aksel Lund",NOR,Men,Giant Slalom,Bronze
2010,Vancouver,Skiing,"JANSRUD, Kjetil",NOR,Men,Giant Slalom,Silver
2010,Vancouver,Skiing,"SVINDAL, Aksel Lund",NOR,Men,Super-G,Gold
2010,Vancouver,Skiing,"BJOERGEN, Marit",NOR,Women,10KM,Bronze
2010,Vancouver,Skiing,"BJOERGEN, Marit",NOR,Women,30KM,Silver
2010,Vancouver,Skiing,"BERGER, Lars",NOR,Men,4X10KM Relay,Silver
2010,Vancouver,Skiing,"HJELMESET, Odd-Bjoern",NOR,Men,4X10KM Relay,Silver
2010,Vancouver,Skiing,"JOHNSRUD SUNDBY, Martin",NOR,Men,4X10KM Relay,Silver
2010,Vancouver,Skiing,"NORTHUG, Petter",NOR,Men,4X10KM Relay,Silver
2010,Vancouver,Skiing,"BJOERGEN, Marit",NOR,Women,4X5KM Relay,Gold
2010,Vancouver,Skiing,"JOHAUG, Therese",NOR,Women,4X5KM Relay,Gold
2010,Vancouver,Skiing,"SKOFTERUD, Vibeke W",NOR,Women,4X5KM Relay,Gold
2010,Vancouver,Skiing,"STEIRA, Kristin Stoermer",NOR,Women,4X5KM Relay,Gold
2010,Vancouver,Skiing,"NORTHUG, Petter",NOR,Men,50KM,Gold
2010,Vancouver,Skiing,"BJOERGEN, Marit",NOR,Women,Combined 7.5 + 7.5Km Mass Start,Gold
2010,Vancouver,Skiing,"NORTHUG, Petter",NOR,Men,Sprint 1.5KM,Bronze
2010,Vancouver,Skiing,"BJOERGEN, Marit",NOR,Women,Sprint 1.5KM,Gold
2010,Vancouver,Skiing,"NORTHUG, Petter",NOR,Men,Team Sprint,Gold
2010,Vancouver,Skiing,"PETTERSEN, Oeystein",NOR,Men,Team Sprint,Gold
2010,Vancouver,Skiing,"GROENVOLD, Audun",NOR,Men,Ski Cross,Bronze
2010,Vancouver,Skiing,"BERNTSEN, Hedda",NOR,Women,Ski Cross,Silver
2010,Vancouver,Skiing,"BARDAL, Anders",NOR,Men,K120 Team (90M),Bronze
2010,Vancouver,Skiing,"EVENSEN, Johan Remen",NOR,Men,K120 Team (90M),Bronze
2010,Vancouver,Skiing,"HILDE, Tom",NOR,Men,K120 Team (90M),Bronze
2010,Vancouver,Skiing,"JACOBSEN, Anders",NOR,Men,K120 Team (90M),Bronze
2014,Sochi,Biathlon,"BJOERNDALEN, Ole Einar",NOR,Men,10KM,Gold
2014,Sochi,Biathlon,"SVENDSEN, Emil Hegle",NOR,Men,15KM Mass Start,Gold
2014,Sochi,Biathlon,"BJOERNDALEN, Ole Einar",NOR,Men,Relay Mix,Gold
2014,Sochi,Biathlon,"SVENDSEN, Emil Hegle",NOR,Men,Relay Mix,Gold
2014,Sochi,Biathlon,"BERGER, Tora",NOR,Women,10KM Pursuit,Silver
2014,Sochi,Biathlon,"ECKHOFF, Tiril",NOR,Women,12.5KM Mass Start,Bronze
2014,Sochi,Biathlon,"BERGER, Tora",NOR,Women,4X6KM Relay,Bronze
2014,Sochi,Biathlon,"ECKHOFF, Tiril",NOR,Women,4X6KM Relay,Bronze
2014,Sochi,Biathlon,"FLATLAND, Ann Kristin Aafedt",NOR,Women,4X6KM Relay,Bronze
2014,Sochi,Biathlon,"HORN, Fanny Welle-Strand",NOR,Women,4X6KM Relay,Bronze
2014,Sochi,Biathlon,"BERGER, Tora",NOR,Women,Relay Mix,Gold
2014,Sochi,Biathlon,"ECKHOFF, Tiril",NOR,Women,Relay Mix,Gold
2014,Sochi,Skiing,"JANSRUD, Kjetil",NOR,Men,Downhill,Bronze
2014,Sochi,Skiing,"KRISTOFFERSEN, Henrik",NOR,Men,Slalom,Bronze
2014,Sochi,Skiing,"JANSRUD, Kjetil",NOR,Men,Super-G,Gold
2014,Sochi,Skiing,"SUNDBY, Martin Johnsrud",NOR,Men,Combined 15+15K,Bronze
2014,Sochi,Skiing,"HATTESTAD, Ola Vigen",NOR,Men,Sprint 1.5KM,Gold
2014,Sochi,Skiing,"JOHAUG, Therese",NOR,Women,10KM,Bronze
2014,Sochi,Skiing,"BJOERGEN, Marit",NOR,Women,30KM,Gold
2014,Sochi,Skiing,"JOHAUG, Therese",NOR,Women,30KM,Silver
2014,Sochi,Skiing,"STEIRA, Kristin Stoermer",NOR,Women,30KM,Bronze
2014,Sochi,Skiing,"BJOERGEN, Marit",NOR,Women,Combined7.5+7.5,Gold
2014,Sochi,Skiing,"WENG, Heidi",NOR,Women,Combined7.5+7.5,Bronze
2014,Sochi,Skiing,"FALLA, Maiken Caspersen",NOR,Women,Sprint 1.5KM,Gold
2014,Sochi,Skiing,"OESTBERG, Ingvild Flugstad",NOR,Women,Sprint 1.5KM,Silver
2014,Sochi,Skiing,"BJOERGEN, Marit",NOR,Women,Team Sprint,Gold
2014,Sochi,Skiing,"OESTBERG, Ingvild Flugstad",NOR,Women,Team Sprint,Gold
2014,Sochi,Skiing,"KROG, Magnus",NOR,Men,Ind. K90 (70M),Bronze
2014,Sochi,Skiing,"GRAABAK, Joergen",NOR,Men,Sprint K120,Gold
2014,Sochi,Skiing,"MOAN, Magnus Hovdal",NOR,Men,Sprint K120,Silver
2014,Sochi,Skiing,"GRAABAK, Joergen",NOR,Men,"Team, 4X5 KM",Gold
2014,Sochi,Skiing,"KLEMETSEN, Haavard",NOR,Men,"Team, 4X5 KM",Gold
2014,Sochi,Skiing,"KROG, Magnus",NOR,Men,"Team, 4X5 KM",Gold
2014,Sochi,Skiing,"MOAN, Magnus Hovdal",NOR,Men,"Team, 4X5 KM",Gold
2014,Sochi,Skiing,"BARDAL, Anders",NOR,Men,Normal Hill,Bronze
2014,Sochi,Skiing,"SANDBECH, Staale",NOR,Men,Slopestyle,Silver
1994,Lillehammer,Biathlon,"TARASOV, Sergei",RUS,Men,10KM,Bronze
1994,Lillehammer,Biathlon,"TCHEPIKOV, Sergei",RUS,Men,10KM,Gold
1994,Lillehammer,Biathlon,"TARASOV, Sergei",RUS,Men,20KM,Gold
1994,Lillehammer,Biathlon,"DRATSCHEV, Vladimir",RUS,Men,4X7.5KM Relay,Silver
1994,Lillehammer,Biathlon,"KIRIENKO, Valeri",RUS,Men,4X7.5KM Relay,Silver
1994,Lillehammer,Biathlon,"TARASOV, Sergei",RUS,Men,4X7.5KM Relay,Silver
1994,Lillehammer,Biathlon,"TCHEPIKOV, Sergei",RUS,Men,4X7.5KM Relay,Silver
1994,Lillehammer,Biathlon,"NOSKOVA, Louiza",RUS,Women,4X7.5KM Relay,Gold
1994,Lillehammer,Biathlon,"REZTSOVA, Anfisa",RUS,Women,4X7.5KM Relay,Gold
1994,Lillehammer,Biathlon,"SNYTINA, Natalia",RUS,Women,4X7.5KM Relay,Gold
1994,Lillehammer,Biathlon,"TALANOVA, Nadejda",RUS,Women,4X7.5KM Relay,Gold
1994,Lillehammer,Skating,"GRISCHUK, Pasha",RUS,Women,Ice Dancing,Gold
1994,Lillehammer,Skating,"PLATOV, Evgeny",RUS,Men,Ice Dancing,Gold
1994,Lillehammer,Skating,"USOVA, Maya",RUS,Women,Ice Dancing,Silver
1994,Lillehammer,Skating,"ZHULIN, Aleksandr",RUS,Men,Ice Dancing,Silver
1994,Lillehammer,Skating,"URMANOV, Aleksei",RUS,Men,Individual,Gold
1994,Lillehammer,Skating,"GORDEYEVA, Yekaterina",RUS,Women,Pairs,Gold
1994,Lillehammer,Skating,"GRINKOV, Sergey",RUS,Men,Pairs,Gold
1994,Lillehammer,Skating,"DMITRIYEV, Artur",RUS,Men,Pairs,Silver
1994,Lillehammer,Skating,"MISHKUTYONOK, Natalya",RUS,Women,Pairs,Silver
1994,Lillehammer,Skating,"KLEVCHENYA, Sergey",RUS,Men,1000M,Bronze
1994,Lillehammer,Skating,"FEDOTKINA, Svetlana",RUS,Women,1500M,Silver
1994,Lillehammer,Skating,"BAJANOVA, Svetlana",RUS,Women,3000M,Gold
1994,Lillehammer,Skating,"GOLUBEV, Aleksandr",RUS,Men,500M,Gold
1994,Lillehammer,Skating,"KLEVCHENYA, Sergey",RUS,Men,500M,Silver
1994,Lillehammer,Skiing,"GLADISHEVA, Svetlana",RUS,Women,Super-G,Silver
1994,Lillehammer,Skiing,"GAVRILJUK, Nina",RUS,Women,15KM Mass Start,Bronze
1994,Lillehammer,Skiing,"EGOROVA, Ljubov",RUS,Women,15KM Mass Start,Silver
1994,Lillehammer,Skiing,"EGOROVA, Ljubov",RUS,Women,4X5KM Relay,Gold
1994,Lillehammer,Skiing,"GAVRILJUK, Nina",RUS,Women,4X5KM Relay,Gold
1994,Lillehammer,Skiing,"LAZUTINA, Larissa",RUS,Women,4X5KM Relay,Gold
1994,Lillehammer,Skiing,"VAELBE, Elena",RUS,Women,4X5KM Relay,Gold
1994,Lillehammer,Skiing,"EGOROVA, Ljubov",RUS,Women,5KM,Gold
1994,Lillehammer,Skiing,"EGOROVA, Ljubov",RUS,Women,Combined 5KM + 10KM Pursuit,Gold
1994,Lillehammer,Skiing,"SHUPLETSOV, Sergei",RUS,Men,Moguls,Silver
1994,Lillehammer,Skiing,"KOZHEVNIKOVA, Yelizaveta",RUS,Women,Moguls,Bronze
1998,Nagano,Biathlon,"DRATSCHEV, Vladimir",RUS,Men,4X7.5KM Relay,Bronze
1998,Nagano,Biathlon,"MAIGOUROV, Victor",RUS,Men,4X7.5KM Relay,Bronze
1998,Nagano,Biathlon,"MOUSLIMOV, Pavel",RUS,Men,4X7.5KM Relay,Bronze
1998,Nagano,Biathlon,"TARASOV, Sergei",RUS,Men,4X7.5KM Relay,Bronze
1998,Nagano,Biathlon,"AKHATOVA, Albina",RUS,Women,4X7.5KM Relay,Silver
1998,Nagano,Biathlon,"KOUKLEVA, Galina",RUS,Women,4X7.5KM Relay,Silver
1998,Nagano,Biathlon,"MELNIK, Olga",RUS,Women,4X7.5KM Relay,Silver
1998,Nagano,Biathlon,"ROMASKO, Olga",RUS,Women,4X7.5KM Relay,Silver
1998,Nagano,Biathlon,"KOUKLEVA, Galina",RUS,Women,7.5KM,Gold
1998,Nagano,Ice Hockey,"BURE, Pavel",RUS,Men,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"BURE, Valeri",RUS,Men,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"CHEVTSOV, Oleg",RUS,Men,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"FEDOROV, Sergei",RUS,Men,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"GONCHAR, Sergei",RUS,Men,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"GOUSSAROV, Aleksei",RUS,Men,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"JITNIK, Aleksei",RUS,Men,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"KAMENSKY, Valeri",RUS,Men,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"KASPARAITIS, Darius",RUS,Men,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"KOVALENKO, Andrei",RUS,Men,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"KRAVCHUK, Igor",RUS,Men,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"KRIVOKRASSOV, Serguei",RUS,Men,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"MIRONOV, Boris",RUS,Men,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"MIRONOV, Dmitri",RUS,Men,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"MOROZOV, Alexei",RUS,Men,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"NEMTCHINOV, Serguei",RUS,Men,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"SHTALENKOV, Mikhail",RUS,Men,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"TITOV, Guerman",RUS,Men,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"TREFILOV, Andrei",RUS,Men,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"YASHIN, Alexei",RUS,Men,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"YUSHKEVICH, Dmitri",RUS,Men,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"ZELEPOUKINE, Valeri",RUS,Men,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"ZHAMNOV, Alexey",RUS,Men,Ice Hockey,Silver
1998,Nagano,Skating,"GRISCHUK, Pasha",RUS,Women,Ice Dancing,Gold
1998,Nagano,Skating,"PLATOV, Evgeny",RUS,Men,Ice Dancing,Gold
1998,Nagano,Skating,"KRYLOVA, Anjelika",RUS,Women,Ice Dancing,Silver
1998,Nagano,Skating,"OVSYANNIKOV, Oleg",RUS,Men,Ice Dancing,Silver
1998,Nagano,Skating,"KULIK, Ilia",RUS,Men,Individual,Gold
1998,Nagano,Skating,"DMITRIYEV, Artur",RUS,Men,Pairs,Gold
1998,Nagano,Skating,"KAZAKOVA, Oksana",RUS,Women,Pairs,Gold
1998,Nagano,Skating,"BEREZHNAYA, Elena",RUS,Women,Pairs,Silver
1998,Nagano,Skating,"SIKHARULIDZE, Anton",RUS,Men,Pairs,Silver
1998,Nagano,Skiing,"DANILOVA, Olga",RUS,Women,15KM Mass Start,Gold
1998,Nagano,Skiing,"LAZUTINA, Larissa",RUS,Women,15KM Mass Start,Silver
1998,Nagano,Skiing,"LAZUTINA, Larissa",RUS,Women,30KM,Bronze
1998,Nagano,Skiing,"TCHEPALOVA, Julija",RUS,Women,30KM,Gold
1998,Nagano,Skiing,"DANILOVA, Olga",RUS,Women,4X5KM Relay,Gold
1998,Nagano,Skiing,"GAVRILJUK, Nina",RUS,Women,4X5KM Relay,Gold
1998,Nagano,Skiing,"LAZUTINA, Larissa",RUS,Women,4X5KM Relay,Gold
1998,Nagano,Skiing,"VAELBE, Elena",RUS,Women,4X5KM Relay,Gold
1998,Nagano,Skiing,"LAZUTINA, Larissa",RUS,Women,5KM,Gold
1998,Nagano,Skiing,"LAZUTINA, Larissa",RUS,Women,Combined 5KM + 10KM Pursuit,Gold
1998,Nagano,Skiing,"DANILOVA, Olga",RUS,Women,Combined 5KM + 10KM Pursuit,Silver
1998,Nagano,Skiing,"STOLJAROV, Valerij",RUS,Men,Individual,Bronze
2002,Salt Lake City,Biathlon,"PYLEVA, Olga",RUS,Women,10KM Pursuit,Gold
2002,Salt Lake City,Biathlon,"MAIGOUROV, Victor",RUS,Men,20KM,Bronze
2002,Salt Lake City,Biathlon,"AKHATOVA, Albina",RUS,Women,4X7.5KM Relay,Bronze
2002,Salt Lake City,Biathlon,"ISHMOURATOVA, Svetlana",RUS,Women,4X7.5KM Relay,Bronze
2002,Salt Lake City,Biathlon,"KOUKLEVA, Galina",RUS,Women,4X7.5KM Relay,Bronze
2002,Salt Lake City,Biathlon,"PYLEVA, Olga",RUS,Women,4X7.5KM Relay,Bronze
2002,Salt Lake City,Ice Hockey,"AFINOGENOV, Maxim",RUS,Men,Ice Hockey,Bronze
2002,Salt Lake City,Ice Hockey,"BRYZGALOV, Ilja",RUS,Men,Ice Hockey,Bronze
2002,Salt Lake City,Ice Hockey,"BURE, Pavel",RUS,Men,Ice Hockey,Bronze
2002,Salt Lake City,Ice Hockey,"BURE, Valeri",RUS,Men,Ice Hockey,Bronze
2002,Salt Lake City,Ice Hockey,"DATSYUK, Pavel",RUS,Men,Ice Hockey,Bronze
2002,Salt Lake City,Ice Hockey,"FEDOROV, Sergei",RUS,Men,Ice Hockey,Bronze
2002,Salt Lake City,Ice Hockey,"GONCHAR, Sergei",RUS,Men,Ice Hockey,Bronze
2002,Salt Lake City,Ice Hockey,"KASPARAITIS, Darius",RUS,Men,Ice Hockey,Bronze
2002,Salt Lake City,Ice Hockey,"KHABIBULIN, Nikolai",RUS,Men,Ice Hockey,Bronze
2002,Salt Lake City,Ice Hockey,"KOVALCHUK, Ilya",RUS,Men,Ice Hockey,Bronze
2002,Salt Lake City,Ice Hockey,"KOVALEV, Alexei",RUS,Men,Ice Hockey,Bronze
2002,Salt Lake City,Ice Hockey,"KRAVCHUK, Igor",RUS,Men,Ice Hockey,Bronze
2002,Salt Lake City,Ice Hockey,"KVASHA, Oleg",RUS,Men,Ice Hockey,Bronze
2002,Salt Lake City,Ice Hockey,"LARIONOV, Igor",RUS,Men,Ice Hockey,Bronze
2002,Salt Lake City,Ice Hockey,"MALAKHOV, Vladimir",RUS,Men,Ice Hockey,Bronze
2002,Salt Lake City,Ice Hockey,"MARKOV, Daniil",RUS,Men,Ice Hockey,Bronze
2002,Salt Lake City,Ice Hockey,"MIRONOV, Boris",RUS,Men,Ice Hockey,Bronze
2002,Salt Lake City,Ice Hockey,"NIKOLISHIN, Andrei",RUS,Men,Ice Hockey,Bronze
2002,Salt Lake City,Ice Hockey,"PODOMATSKY, Yegor",RUS,Men,Ice Hockey,Bronze
2002,Salt Lake City,Ice Hockey,"SAMSONOV, Sergei",RUS,Men,Ice Hockey,Bronze
2002,Salt Lake City,Ice Hockey,"TVERDOVSKIY, Oleg",RUS,Men,Ice Hockey,Bronze
2002,Salt Lake City,Ice Hockey,"YASHIN, Alexei",RUS,Men,Ice Hockey,Bronze
2002,Salt Lake City,Ice Hockey,"ZHAMNOV, Alexey",RUS,Men,Ice Hockey,Bronze
2002,Salt Lake City,Skating,"AVERBUKH, Ilia",RUS,Men,Ice Dancing,Silver
2002,Salt Lake City,Skating,"LOBACHEVA, Irina",RUS,Women,Ice Dancing,Silver
2002,Salt Lake City,Skating,"YAGUDIN, Alexei",RUS,Men,Individual,Gold
2002,Salt Lake City,Skating,"PLYUSHCHENKO, Evgeny",RUS,Men,Individual,Silver
2002,Salt Lake City,Skating,"SLUTSKAYA, Irina",RUS,Women,Individual,Silver
2002,Salt Lake City,Skating,"BEREZHNAYA, Elena",RUS,Women,Pairs,Gold
2002,Salt Lake City,Skating,"SIKHARULIDZE, Anton",RUS,Men,Pairs,Gold
2002,Salt Lake City,Skiing,"TCHEPALOVA, Julija",RUS,Women,10KM,Silver
2002,Salt Lake City,Skiing,"TCHEPALOVA, Julija",RUS,Women,15KM Mass Start,Bronze
2002,Salt Lake City,Skiing,"IVANOV, Mikhail",RUS,Men,50KM,Gold
2002,Salt Lake City,Skiing,"TCHEPALOVA, Julija",RUS,Women,Sprint 1.5KM,Gold
2006,Turin,Biathlon,"AKHATOVA, Albina",RUS,Women,10KM Pursuit,Bronze
2006,Turin,Biathlon,"AKHATOVA, Albina",RUS,Women,15KM,Bronze
2006,Turin,Biathlon,"ISHMOURATOVA, Svetlana",RUS,Women,15KM,Gold
2006,Turin,Biathlon,"AKHATOVA, Albina",RUS,Women,4X6KM Relay,Gold
2006,Turin,Biathlon,"BOGALIY, Anna",RUS,Women,4X6KM Relay,Gold
2006,Turin,Biathlon,"ISHMOURATOVA, Svetlana",RUS,Women,4X6KM Relay,Gold
2006,Turin,Biathlon,"ZAITSEVA, Olga",RUS,Women,4X6KM Relay,Gold
2006,Turin,Biathlon,"KRUGLOV, Nikolay",RUS,Men,4X7.5KM Relay,Silver
2006,Turin,Biathlon,"ROSTOVTSEV, Pavel",RUS,Men,4X7.5KM Relay,Silver
2006,Turin,Biathlon,"TCHEPIKOV, Sergei",RUS,Men,4X7.5KM Relay,Silver
2006,Turin,Biathlon,"TCHEREZOV, Ivan",RUS,Men,4X7.5KM Relay,Silver
2006,Turin,Bobsleigh,"EGOROV, Filipp",RUS,Men,Four-Man,Silver
2006,Turin,Bobsleigh,"SELIVERSTOV, Alexei",RUS,Men,Four-Man,Silver
2006,Turin,Bobsleigh,"VOEVODA, Alexey",RUS,Men,Four-Man,Silver
2006,Turin,Bobsleigh,"ZOUBKOV, Alexandre",RUS,Men,Four-Man,Silver
2006,Turin,Luge,"DEMTSCHENKO, Albert",RUS,Men,Singles,Silver
2006,Turin,Skating,"KOSTOMAROV, Roman",RUS,Men,Ice Dancing,Gold
2006,Turin,Skating,"NAVKA, Tatiana",RUS,Women,Ice Dancing,Gold
2006,Turin,Skating,"PLYUSHCHENKO, Evgeny",RUS,Men,Individual,Gold
2006,Turin,Skating,"SLUTSKAYA, Irina",RUS,Women,Individual,Bronze
2006,Turin,Skating,"MARININ, Maxim",RUS,Men,Pairs,Gold
2006,Turin,Skating,"TOTMIANINA, Tatiana",RUS,Women,Pairs,Gold
2006,Turin,Skating,"DOROFEYEV, Dmitry",RUS,Men,500M,Silver
2006,Turin,Skating,"ZHUROVA, Svetlana",RUS,Women,500M,Gold
2006,Turin,Skating,"ABRAMOVA, Yekaterina",RUS,Women,Team Pursuit,Bronze
2006,Turin,Skating,"BARYSHEVA, Varvara",RUS,Women,Team Pursuit,Bronze
2006,Turin,Skating,"LIKHACHOVA, Galina",RUS,Women,Team Pursuit,Bronze
2006,Turin,Skating,"LOBYSHEVA, Yekaterina",RUS,Women,Team Pursuit,Bronze
2006,Turin,Skating,"VYSOKOVA, Svetlana",RUS,Women,Team Pursuit,Bronze
2006,Turin,Skiing,"TCHEPALOVA, Julija",RUS,Women,30KM,Silver
2006,Turin,Skiing,"BARANOVA-MASOLKINA, Natalia",RUS,Women,4X5KM Relay,Gold
2006,Turin,Skiing,"KURKINA, Larisa",RUS,Women,4X5KM Relay,Gold
2006,Turin,Skiing,"MEDVEDEVA-ABRUZOVA, Evgenia",RUS,Women,4X5KM Relay,Gold
2006,Turin,Skiing,"TCHEPALOVA, Julija",RUS,Women,4X5KM Relay,Gold
2006,Turin,Skiing,"DEMENTIEV, Eugeni",RUS,Men,50KM,Silver
2006,Turin,Skiing,"DEMENTIEV, Eugeni",RUS,Men,Combined 15 + 15KM Mass Start,Gold
2006,Turin,Skiing,"MEDVEDEVA-ABRUZOVA, Evgenia",RUS,Women,Combined 7.5 + 7.5Km Mass Start,Bronze
2006,Turin,Skiing,"SIDKO, Alena",RUS,Women,Sprint 1.5KM,Bronze
2006,Turin,Skiing,"ALYPOV, Ivan",RUS,Men,Team Sprint,Bronze
2006,Turin,Skiing,"ROTCHEV, Vassili",RUS,Men,Team Sprint,Bronze
2006,Turin,Skiing,"LEBEDEV, Vladimir",RUS,Men,Aerials,Bronze
2010,Vancouver,Biathlon,"ZAITSEVA, Olga",RUS,Women,12.5KM Mass Start,Silver
2010,Vancouver,Biathlon,"USTYUGOV, Evgeny",RUS,Men,15KM Mass Start,Gold
2010,Vancouver,Biathlon,"BOGALIY-TITOVETS, Anna",RUS,Women,4X6KM Relay,Gold
2010,Vancouver,Biathlon,"MEDVEDTSEVA, Olga",RUS,Women,4X6KM Relay,Gold
2010,Vancouver,Biathlon,"SLEPTSOVA, Svetlana",RUS,Women,4X6KM Relay,Gold
2010,Vancouver,Biathlon,"ZAITSEVA, Olga",RUS,Women,4X6KM Relay,Gold
2010,Vancouver,Biathlon,"SHIPULIN, Anton",RUS,Men,4X7.5KM Relay,Bronze
